User ID,Gender,Age,EstimatedSalary,Purchased
15229962,Female,32,96000,1
15755608,Male,58,78000,1
17846487,Female,59,33000,1
10864125,Male,39,100000,1
10628572,Female,23,127000,1
19205057,Female,49,65000,0
15317683,Male,46,50000,1
18457461,Male,46,64000,1
11735580,Male,44,48000,0
19940935,Male,45,75000,0
11627420,Female,34,37000,1
19416625,Male,49,17000,1
12352141,Female,56,33000,0
14516580,Female,47,39000,0
18478224,Male,20,102000,0
12096573,Male,18,95000,1
18699614,Female,31,122000,1
11685407,Male,51,79000,0
10170172,Male,36,101000,1
17300778,Female,25,95000,1
12707451,Male,26,123000,1
11403299,Male,30,68000,0
12801998,Male,58,49000,1
16125131,Male,57,16000,1
17268728,Male,45,126000,0
14792101,Female,43,133000,1
19419933,Female,30,75000,1
11818630,Male,29,102000,0
15329509,Male,24,99000,0
11689352,Male,49,57000,1
18453845,Male,50,62000,1
17557977,Female,24,115000,0
19671243,Male,40,42000,1
11468369,Male,43,15000,0
19660964,Male,50,90000,1
11724808,Female,50,46000,0
19083300,Female,18,123000,0
10263380,Male,54,146000,0
17623574,Female,33,127000,1
15826311,Female,43,94000,0
14619491,Female,38,71000,0
10996621,Male,25,24000,0
17681175,Female,23,101000,1
12275066,Female,20,78000,0
19535533,Male,33,120000,1
14943484,Female,25,33000,1
19524502,Male,35,43000,1
16832276,Female,27,129000,0
18639890,Male,20,69000,0
13501798,Male,47,19000,1
10697769,Male,53,144000,0
12070733,Female,35,117000,1
16874283,Male,19,132000,1
17490503,Female,39,135000,0
19365947,Female,41,25000,0
13940430,Female,35,35000,1
15749543,Male,47,97000,0
15415756,Female,29,63000,1
16573929,Female,44,89000,0
10749981,Female,34,111000,0
17509574,Male,24,136000,1
11990091,Female,41,73000,0
11286633,Female,38,21000,0
11559581,Male,55,58000,1
18902232,Female,40,42000,0
15678471,Male,59,86000,1
13553208,Female,42,117000,0
18497689,Male,43,32000,0
19525940,Male,29,62000,1
13398092,Male,39,43000,0
12149774,Female,59,147000,0
13671289,Male,54,74000,0
17315134,Male,24,85000,1
10975720,Male,33,109000,0
16839681,Male,49,39000,0
13753448,Female,25,17000,1
14091010,Male,49,50000,1
10401699,Male,22,27000,1
18460837,Male,49,49000,1
14183592,Female,42,101000,0
12341959,Male,39,42000,1
18665417,Male,23,64000,0
13756928,Male,35,87000,0
18704096,Female,29,61000,1
16972883,Female,54,138000,0
10813915,Male,43,132000,1
18253235,Male,36,103000,0
18565165,Female,36,137000,1
15725201,Male,22,124000,1
17204247,Female,23,79000,0
13303389,Male,25,117000,1
15996389,Male,47,143000,1
12005561,Male,27,110000,1
13455670,Male,41,19000,1
14428863,Male,23,103000,1
19535363,Female,31,107000,0
16260247,Male,57,21000,0
18902107,Male,45,71000,0
17051649,Female,33,33000,0
12326590,Female,51,38000,0
15776775,Female,53,41000,0
13554522,Female,49,91000,0
17754238,Female,57,87000,0
19758979,Female,50,25000,1
16642859,Male,18,33000,1
12642478,Female,49,134000,1
14006782,Female,48,148000,0
17075839,Female,31,79000,1
18091177,Male,45,136000,0
12908170,Male,48,124000,0
18073399,Male,59,31000,1
16493759,Female,19,52000,0
13278533,Male,51,29000,1
10462925,Female,47,78000,1
17811227,Male,18,34000,0
16269832,Female,45,65000,1
15619012,Male,25,31000,1
19701070,Male,42,40000,1
14570729,Male,52,104000,0
17517500,Male,23,133000,0
17037437,Male,58,19000,1
14942073,Male,42,110000,1
10664470,Female,49,96000,1
11332463,Female,28,89000,0
10803775,Male,38,42000,0
15496898,Male,31,96000,0
13132763,Female,58,108000,0
15499911,Female,45,61000,0
16346877,Male,44,119000,1
10159537,Male,31,135000,0
17335700,Female,43,48000,0
12577830,Female,48,148000,0
13158417,Female,54,47000,0
11608651,Female,24,56000,0
12547089,Female,25,127000,0
13273456,Male,27,97000,1
15070943,Female,38,123000,1
19942465,Female,51,106000,0
15874689,Female,25,74000,0
15812508,Male,21,92000,0
13611399,Female,23,76000,0
11125724,Male,57,15000,1
16270136,Female,24,140000,1
10491466,Female,54,22000,0
15029579,Male,44,61000,1
14804932,Female,29,111000,0
19110756,Female,37,141000,1
10473170,Male,22,69000,0
17023622,Male,35,114000,0
15117215,Female,28,139000,1
12032355,Female,40,24000,1
10231421,Female,29,83000,0
13293285,Female,32,108000,1
10924763,Female,29,149000,0
19797486,Male,19,104000,1
11518253,Male,29,72000,0
16158037,Male,50,19000,0
18075821,Male,38,132000,1
18190790,Male,46,55000,1
15752221,Male,39,64000,1
15412362,Female,48,147000,0
14863040,Female,49,116000,1
18943078,Male,20,50000,0
10607150,Male,42,143000,0
12505487,Female,42,103000,1
11198260,Female,29,72000,1
16439678,Male,19,63000,1
15469611,Female,51,81000,1
10243878,Male,25,32000,0
12675926,Female,50,140000,1
10767070,Male,59,59000,1
10029902,Female,27,107000,0
15799195,Male,29,110000,1
14110415,Male,21,50000,1
14227049,Male,22,86000,0
10812419,Male,31,60000,1
11012660,Female,20,46000,1
11436633,Female,48,134000,0
13265356,Female,59,61000,1
12990381,Female,43,42000,0
17616987,Male,24,72000,1
16706046,Male,35,141000,1
19305295,Female,55,53000,0
10785813,Male,27,43000,0
17566532,Male,59,141000,0
14593395,Male,33,119000,0
17341612,Female,55,65000,0
11350195,Male,18,90000,0
13219406,Male,40,66000,1
13864992,Female,50,114000,1
13535196,Male,41,53000,0
10247701,Male,44,51000,1
12596926,Female,28,122000,0
13440286,Male,20,97000,0
15696778,Female,32,29000,0
11356952,Female,50,111000,0
10991180,Male,36,24000,0
17426905,Female,59,69000,1
12134191,Male,25,54000,0
10170719,Male,29,53000,0
11749860,Male,34,69000,0
17272933,Male,47,135000,1
11808339,Male,33,63000,0
15344703,Female,51,32000,0
14089877,Male,59,39000,1
15666444,Male,54,116000,0
11226966,Male,29,76000,0
18760161,Male,56,122000,1
19485981,Female,59,31000,1
10186834,Female,59,87000,1
17695732,Male,57,20000,0
12668943,Male,55,100000,0
17914096,Female,40,123000,0
14323557,Male,28,67000,1
17147510,Female,29,149000,0
16952306,Male,38,20000,0
17744007,Female,19,145000,1
10213231,Female,52,57000,1
14708684,Male,20,102000,1
10841852,Female,29,134000,1
14314024,Male,29,72000,1
19580812,Male,40,106000,1
19276057,Female,59,62000,1
12489899,Male,29,78000,1
11599702,Male,40,35000,0
11261122,Male,42,84000,1
10586629,Female,52,33000,1
10977807,Male,51,40000,1
15517887,Male,45,125000,1
13602040,Male,33,44000,0
11466429,Female,41,130000,0
17825880,Female,28,68000,0
16353615,Male,48,63000,1
17952751,Female,53,145000,0
10087091,Female,31,104000,0
11488801,Female,24,91000,0
10281158,Female,42,41000,1
10018717,Male,22,98000,1
19135344,Female,28,79000,1
16769785,Female,45,30000,0
13733414,Male,42,31000,1
14986902,Female,36,88000,0
13102510,Male,27,28000,0
17088039,Female,56,84000,1
14430545,Male,43,133000,1
10325933,Female,42,112000,1
19615245,Female,33,87000,1
11063471,Female,39,137000,1
17985793,Male,34,145000,0
10134950,Male,41,113000,0
15202242,Female,59,24000,1
19625627,Male,33,62000,0
18267677,Male,37,67000,1
16662845,Male,24,24000,0
19830398,Male,35,73000,1
10755048,Female,28,102000,0
10387132,Female,50,20000,1
12723541,Female,58,87000,0
15032389,Female,56,133000,1
17428925,Female,42,87000,1
12581348,Male,27,86000,1
12394535,Female,35,68000,0
18601426,Male,44,90000,1
15266587,Male,22,30000,0
13009126,Female,51,51000,0
19632679,Male,18,92000,1
12085129,Female,46,45000,0
16199347,Male,37,87000,1
16051314,Female,24,39000,1
16149137,Male,51,50000,1
14137070,Male,32,148000,1
12854419,Female,45,96000,1
11507778,Male,33,140000,0
16100624,Male,55,96000,0
14953519,Male,31,96000,1
10091290,Female,21,86000,0
16442012,Male,33,38000,1
15215326,Male,39,134000,1
11331178,Male,20,147000,1
14302713,Male,28,127000,0
12212078,Male,55,93000,0
18936113,Female,45,75000,1
17202058,Male,26,114000,1
13756955,Female,24,107000,1
18574048,Male,33,116000,1
17948574,Female,50,81000,0
12411346,Male,42,56000,0
19463886,Female,20,128000,0
15902514,Male,36,104000,0
12787232,Male,26,55000,1
12398387,Male,23,20000,0
12030984,Male,23,119000,0
13406465,Male,24,107000,0
19941779,Male,27,33000,0
10310732,Female,35,27000,0
14386537,Female,41,36000,0
16499417,Male,19,97000,0
18111573,Female,55,61000,1
18344818,Male,46,125000,0
11432598,Female,52,101000,0
18507635,Female,28,108000,1
17768238,Female,35,97000,1
11069354,Male,44,108000,1
19906596,Female,34,77000,1
13992588,Female,46,113000,0
17963157,Male,31,47000,0
10426513,Female,29,91000,0
15256030,Male,41,29000,1
15315643,Male,30,121000,0
10344580,Female,18,140000,1
13892228,Male,26,53000,1
13844119,Female,41,69000,0
17453169,Male,39,29000,1
13342946,Male,54,23000,0
10927689,Male,37,82000,0
17536042,Male,48,46000,0
10899983,Male,18,32000,1
14981157,Male,34,143000,0
11794817,Female,35,48000,0
19684163,Female,31,116000,0
10265642,Female,45,109000,1
15764813,Female,47,49000,0
19969335,Male,58,92000,0
16365102,Female,30,54000,1
14755301,Male,24,50000,1
13149666,Male,44,124000,1
19943237,Male,28,94000,0
12712168,Male,30,44000,0
14625358,Male,35,84000,1
18552845,Female,32,59000,1
17571974,Female,40,24000,0
12838425,Male,47,43000,0
15509024,Female,24,135000,1
13942325,Female,22,149000,0
16353575,Male,59,135000,1
10654253,Female,20,49000,0
15540762,Female,33,96000,0
13967744,Female,27,135000,0
15542857,Female,45,102000,0
17021781,Male,48,86000,0
10245601,Female,48,104000,0
16430116,Male,57,142000,0
15171432,Female,41,89000,0
12054373,Male,20,108000,0
18803000,Female,55,20000,1
12289895,Female,29,50000,0
16666139,Male,56,150000,0
19174980,Female,21,61000,0
13374137,Female,54,103000,1
13029633,Female,41,67000,0
12145716,Male,25,58000,0
13790626,Male,43,147000,1
13960249,Female,48,44000,1
19206690,Male,23,87000,1
15236968,Male,35,134000,0
19661501,Female,25,75000,1
19270508,Male,27,31000,1
11605794,Male,52,97000,0
16068160,Female,50,137000,1
16479557,Female,32,34000,0
10936878,Male,57,92000,0
17057551,Female,37,111000,1
15121958,Male,36,46000,0
14174914,Male,53,139000,1
10798828,Male,19,70000,1
19899990,Male,44,45000,0
15570553,Female,33,144000,0
18367311,Male,38,44000,0
10440472,Male,26,56000,1
12074113,Male,38,117000,1
16412642,Male,42,64000,1
19229302,Male,47,58000,0
15657293,Female,18,41000,1
19202811,Male,46,108000,1
16141075,Male,30,55000,1
15312913,Male,22,118000,1
15138128,Male,47,17000,0
13538899,Female,37,34000,0
10382697,Female,31,80000,0
16252310,Female,59,99000,0
15014349,Male,54,125000,0
17911691,Female,30,32000,0
17089369,Male,32,21000,1
10949792,Male,54,117000,0
11470768,Female,44,67000,1
18080184,Male,26,110000,1
13534735,Male,28,39000,0
17932434,Female,34,48000,0
17249876,Female,47,121000,0
16839900,Female,55,77000,0
17373183,Female,36,98000,1
18024942,Male,35,78000,1
15031396,Female,43,27000,0
13677923,Male,51,135000,1
18526606,Female,22,18000,1
12045020,Male,51,107000,0
16671748,Male,27,58000,0
10219898,Male,45,46000,0
17613460,Male,47,57000,0
14343079,Male,30,77000,0
19221562,Male,30,107000,0
12467938,Male,57,119000,0
15308472,Male,30,39000,0
17190096,Male,37,94000,0
14985931,Male,59,18000,0
11153577,Female,23,145000,1
18162129,Male,29,125000,1
18406512,Female,47,89000,1
12486978,Male,32,20000,1
12615165,Male,34,42000,1
18506718,Female,54,106000,1
18958978,Female,48,80000,1
18402976,Male,37,71000,0
10662639,Female,36,96000,0
11553275,Female,32,63000,1
17748031,Male,52,81000,1
16463751,Male,47,87000,0
10892762,Female,30,127000,1
14955305,Female,36,38000,0
13031706,Female,48,36000,0
18662004,Female,52,29000,0
19872637,Female,21,35000,0
14709223,Male,58,16000,0
16669290,Male,26,131000,1
16211545,Male,33,75000,1
10215386,Female,45,73000,0
10484920,Female,19,65000,0
17879820,Male,26,126000,1
16851189,Female,22,23000,1
14433501,Female,32,122000,1
13400776,Male,40,101000,0
15302677,Female,51,27000,0
11458752,Male,54,41000,1
13226890,Female,28,42000,0
14590831,Male,22,149000,0
16057363,Male,38,101000,1
15622699,Female,27,105000,1
10151748,Male,26,21000,1
11354234,Female,21,31000,0
11795910,Female,38,76000,0
15517583,Female,58,127000,1
14596745,Male,51,85000,1
11978271,Female,22,113000,1
11181130,Male,38,129000,0
12851081,Female,50,103000,0
18014980,Female,30,123000,0
13095845,Female,43,45000,0
15066071,Female,59,34000,0
10139221,Female,39,59000,1
10536020,Female,21,61000,1
18935727,Male,20,95000,1
19750834,Male,59,135000,1
10527855,Male,42,135000,1
15810450,Male,38,66000,1
13109718,Male,53,91000,1
15712085,Female,51,75000,1
10654471,Female,30,141000,1
18821765,Female,47,85000,1
12020198,Male,34,114000,0
19987723,Male,49,49000,1
18863020,Female,25,125000,0
15711939,Female,24,36000,1
10244132,Female,44,34000,0
15127561,Female,30,103000,0
12779821,Male,30,106000,1
11318592,Female,21,125000,1
14841232,Male,59,29000,0
14475314,Male,43,135000,1
15234528,Male,30,82000,0
14346964,Male,27,36000,0
13820769,Male,22,27000,0
19329585,Male,29,49000,1
18885559,Male,49,63000,1
14381958,Female,24,119000,1
12998533,Female,40,72000,1
13321213,Male,39,70000,0
17622457,Female,47,23000,1
14159796,Female,31,120000,0
10687442,Male,56,109000,0
10704551,Female,28,89000,1
18725711,Male,57,115000,0
12922255,Female,30,128000,0
15237129,Male,27,55000,1
11245532,Male,37,135000,1
10162818,Female,34,73000,0
13211641,Male,36,101000,0
11083980,Female,54,50000,1
10925785,Male,36,33000,0
17032628,Female,51,28000,1
10379850,Female,35,95000,0
14740181,Male,20,28000,1
14453119,Male,44,85000,1
15378960,Female,49,62000,1
11546189,Female,35,79000,1
10496704,Male,32,141000,0
16640282,Female,59,62000,1
14462859,Female,31,109000,0
18685504,Female,41,50000,0
17945328,Female,27,43000,0
14434546,Male,49,126000,0
13530084,Male,56,21000,0
17439912,Male,57,123000,1
17841933,Male,18,39000,0
18793846,Female,39,91000,0
15559817,Male,46,72000,1
19155783,Female,53,114000,1
15865374,Male,26,36000,0
19134796,Male,18,75000,1
15473610,Female,37,143000,1
18212264,Male,29,29000,0
10281337,Male,53,100000,0
15240707,Female,23,72000,0
13634434,Female,25,38000,0
15947056,Male,34,35000,0
18200611,Male,27,30000,1
11255118,Female,38,114000,1
19090094,Male,29,108000,0
19210149,Female,23,86000,1
18882713,Female,35,150000,1
10169491,Female,45,63000,1
14445741,Female,36,47000,1
12485967,Female,22,126000,0
16768969,Female,40,141000,1
16708731,Male,58,130000,0
16046844,Male,23,133000,1
19153411,Male,45,101000,1
15782863,Female,52,104000,1
15164184,Male,43,27000,1
19009019,Male,30,72000,0
19208998,Female,27,148000,0
10349962,Male,18,81000,0
10434357,Female,58,131000,0
11047114,Male,46,20000,0
12336366,Male,23,131000,0
10706176,Female,23,75000,0
17457090,Female,56,129000,1
19627092,Female,28,32000,0
18651785,Female,31,57000,0
18079454,Male,55,101000,1
15209915,Male,57,45000,1
16802706,Male,40,42000,1
19459138,Male,24,77000,0
14950283,Male,32,147000,0
18350241,Male,55,135000,1
19612020,Female,33,31000,1
13541685,Female,46,139000,0
11367368,Female,56,97000,0
10395706,Male,25,39000,1
15311002,Female,26,87000,1
18648843,Male,38,100000,0
11456854,Female,57,96000,0
18246697,Female,47,125000,0
14748817,Female,20,20000,0
19557765,Male,51,79000,0
17942280,Female,30,73000,0
10825513,Female,18,24000,1
14338295,Male,49,51000,0
14791296,Male,27,66000,0
16205428,Male,47,62000,0
16040919,Male,51,21000,0
18952429,Female,41,25000,1
16599904,Male,34,105000,0
16459304,Male,45,37000,1
14152183,Female,18,126000,1
10571087,Male,57,129000,0
11725295,Female,30,123000,1
13721546,Female,50,64000,1
12963018,Female,28,147000,1
16723214,Female,19,135000,0
18594507,Male,32,73000,1
11752868,Male,56,43000,1
11727253,Female,37,74000,0
15469233,Male,30,105000,1
16909089,Female,21,19000,1
10934645,Male,25,80000,1
12314702,Male,50,132000,0
11348698,Female,54,131000,0
13613322,Male,30,68000,0
18166819,Male,41,140000,1
17233706,Female,38,136000,0
11245347,Female,37,15000,0
19380148,Female,29,132000,1
14108211,Male,52,76000,1
10119952,Male,55,66000,0
13525692,Female,44,91000,1
13801177,Female,33,71000,0
15736421,Female,28,21000,1
18879122,Male,30,49000,0
10107357,Female,44,78000,1
19554684,Female,32,113000,1
14388664,Female,36,46000,0
17282362,Male,46,147000,1
15639696,Female,30,45000,0
11120647,Female,40,57000,1
12337900,Male,46,78000,0
11127511,Female,53,26000,1
17442626,Female,22,112000,0
15295139,Male,36,59000,1
12098674,Male,42,107000,1
19602663,Male,24,63000,0
19780283,Male,42,104000,1
18383867,Female,46,30000,0
14148942,Female,35,24000,1
15077281,Male,26,68000,0
12803522,Female,51,15000,1
11401066,Male,19,66000,1
17835734,Male,54,120000,0
18197815,Female,35,99000,0
14313805,Male,49,37000,0
17156573,Male,18,35000,1
10592496,Male,39,87000,1
13342784,Female,33,102000,1
14921462,Female,51,42000,1
10079485,Male,28,44000,1
11825925,Female,59,103000,1
19647701,Male,43,117000,1
11100721,Female,27,101000,0
15410624,Female,28,99000,1
17259483,Male,50,103000,1
14169324,Female,21,46000,0
16925101,Female,30,143000,1
18755621,Male,48,135000,0
18701362,Female,47,145000,0
10353870,Female,38,142000,0
18089702,Male,51,43000,0
12135224,Female,50,79000,1
13891138,Female,18,148000,1
19283589,Female,47,61000,1
18074604,Male,54,90000,0
12259212,Male,36,145000,0
19112249,Male,46,31000,1
17008776,Female,29,55000,0
17553646,Male,53,52000,0
14305961,Female,23,63000,1
10382588,Male,41,107000,0
15453702,Male,53,115000,0
11861886,Male,28,44000,0
17584159,Female,29,141000,0
10312475,Male,57,82000,0
12034428,Female,44,136000,1
14653663,Female,45,71000,0
13574959,Female,49,132000,0
10311075,Male,19,140000,0
14382443,Female,42,49000,0
16254754,Male,20,18000,0
10221634,Female,21,122000,0
14074146,Male,21,28000,1
12347851,Male,54,56000,1
13859754,Male,19,85000,0
12225284,Female,18,21000,1
12202783,Male,18,83000,1
15224325,Male,52,132000,1
11459309,Female,25,130000,0
17520376,Female,48,51000,0
17561382,Male,59,18000,1
17789364,Male,48,48000,1
19520330,Male,46,54000,0
18375753,Male,32,53000,1
12308596,Female,45,54000,0
18055837,Male,18,130000,0
18614563,Female,21,53000,0
13606653,Female,40,22000,0
11122851,Female,50,39000,0
11278485,Male,54,67000,1
13424784,Male,38,71000,1
12558603,Male,24,42000,1
19072156,Male,22,145000,0
17829269,Female,19,148000,1
17105453,Female,49,110000,1
11856421,Female,26,130000,0
13364948,Male,58,99000,0
18457984,Female,55,75000,1
19216999,Male,28,91000,1
12000818,Male,28,45000,0
19231043,Male,50,131000,0
18759172,Female,36,40000,0
19436045,Female,32,68000,0
12207046,Male,31,126000,1
18537781,Male,34,71000,0
18184930,Male,28,82000,1
15449576,Female,33,109000,0
17433504,Male,44,69000,1
19607443,Female,23,37000,0
19357807,Male,44,128000,1
15625221,Female,28,20000,0
18882959,Male,47,136000,0
11501896,Male,43,118000,1
16852493,Female,57,19000,0
14563525,Male,25,70000,1
13219988,Male,41,50000,0
19273367,Female,34,98000,0
16259356,Female,39,122000,1
17236921,Female,40,86000,1
11038276,Male,24,117000,1
19769033,Female,28,144000,1
10005173,Female,25,88000,0
17232871,Male,57,128000,0
17028739,Female,56,63000,1
13705737,Male,30,52000,0
12506812,Male,21,25000,0
16588879,Male,56,48000,0
10116588,Male,21,127000,1
10729345,Male,21,70000,0
17334900,Male,26,74000,0
17750903,Female,21,134000,0
17269121,Male,33,111000,0
19676114,Male,48,110000,1
12458754,Male,25,65000,1
18871878,Male,41,98000,0
11548280,Male,28,150000,0
17708152,Male,22,100000,0
